order_id,user_id,user_name,city,membership,restaurant_id,restaurant_name_orders,cuisine,rating,order_date,total_amount
257,943,User_943,Chennai,Regular,396,Taste of Delights Non-Veg,Mexican,4.8,17-06-2023,965.63
258,968,User_968,Bangalore,Regular,481,Sai Restaurant Non-Veg,Indian,4.2,27-06-2023,1159.83
259,775,User_775,Chennai,Regular,315,Swagath Curry House Chinese,Mexican,4.7,06-12-2023,1152.68
260,2482,User_2482,Chennai,Regular,70,Swagath Delights Punjabi,Chinese,4.7,10-08-2023,314.23
261,1680,User_1680,Pune,Regular,187,Royal Kitchen North Indian,Chinese,3.8,25-02-2023,369.43
262,1130,User_1130,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6,17-04-2023,256.62
263,1026,User_1026,Chennai,Gold,247,Hotel Mess Punjabi,Mexican,3.2,15-06-2023,335.79
264,597,User_597,Hyderabad,Regular,106,Spice Foods Non-Veg,Indian,4.8,28-07-2023,141.92
265,803,User_803,Hyderabad,Regular,152,Hotel Curry House Punjabi,Indian,4.8,28-08-2023,1424.31
266,2519,User_2519,Chennai,Gold,60,Grand Restaurant North Indian,Mexican,3.6,26-05-2023,523.34
267,956,User_956,Chennai,Gold,357,Grand Mess Punjabi,Italian,3.8,15-05-2023,980.0
268,1484,User_1484,Chennai,Gold,496,Swagath Eatery Multicuisine,Indian,3.1,28-01-2023,403.36
269,1691,User_1691,Pune,Gold,339,Annapurna Eatery South Indian,Indian,3.1,20-07-2023,1300.3
270,427,User_427,Pune,Gold,332,Classic Delights Family Restaurant,Chinese,4.8,09-10-2023,1198.77
271,565,User_565,Bangalore,Regular,284,Ruchi Foods Multicuisine,Indian,4.7,29-01-2023,798.3
272,1489,User_1489,Bangalore,Regular,331,Spice Biryani Non-Veg,Mexican,3.4,27-06-2023,1120.81
273,2316,User_2316,Hyderabad,Regular,135,Amma Eatery Non-Veg,Indian,3.7,14-04-2023,527.2
274,679,User_679,Chennai,Regular,170,Spice Tiffins Family Restaurant,Mexican,4.4,11-06-2023,803.59
275,1754,User_1754,Chennai,Gold,256,Sri Curry House Andhra,Italian,3.1,18-03-2023,301.25
276,2191,User_2191,Pune,Gold,125,Sai Foods Family Restaurant,Chinese,4.3,28-11-2023,269.2
277,2403,User_2403,Pune,Gold,282,Hotel Curry House Chinese,Indian,4.4,25-09-2023,205.98
278,2124,User_2124,Hyderabad,Gold,343,Sai Cafe Andhra,Mexican,4.4,21-12-2023,1388.57
279,1505,User_1505,Pune,Gold,493,Darbar Restaurant Multicuisine,Mexican,4.2,01-12-2023,916.46
280,443,User_443,Hyderabad,Regular,263,Grand Curry House Andhra,Indian,4.4,05-05-2023,1032.33
281,349,User_349,Bangalore,Regular,271,Hotel Curry House North Indian,Chinese,3.8,13-05-2023,850.33
282,2071,User_2071,Hyderabad,Regular,224,Darbar Kitchen Non-Veg,Chinese,4.8,05-12-2023,742.69
283,55,User_55,Bangalore,Regular,175,Sai Biryani Non-Veg,Chinese,4.1,26-10-2023,1434.2
284,1174,User_1174,Pune,Regular,366,Swagath Mess Chinese,Indian,4.5,18-03-2023,951.22
285,764,User_764,Hyderabad,Regular,365,Udupi Kitchen Multicuisine,Italian,3.6,24-03-2023,571.04
286,1446,User_1446,Pune,Regular,81,Darbar Mess Chinese,Chinese,3.2,08-08-2023,711.18
287,4,User_4,Bangalore,Regular,449,Sai Restaurant South Indian,Indian,4.5,26-09-2023,1010.1
288,2098,User_2098,Bangalore,Regular,442,Sai Eatery Andhra,Italian,3.7,22-07-2023,560.28
289,186,User_186,Chennai,Regular,163,Spice Delights Multicuisine,Italian,4.2,04-01-2023,219.4
290,1213,User_1213,Pune,Regular,163,Spice Delights Multicuisine,Italian,4.2,15-08-2023,258.46
291,936,User_936,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2,10-01-2023,534.05
292,2160,User_2160,Chennai,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9,08-08-2023,248.1
293,1646,User_1646,Bangalore,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7,02-10-2023,1190.26
294,537,User_537,Bangalore,Regular,483,Darbar Restaurant Family Restaurant,Chinese,4.5,23-07-2023,549.97
295,595,User_595,Chennai,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2,09-03-2023,391.4
296,2928,User_2928,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2,15-01-2023,1035.36
297,2594,User_2594,Pune,Regular,301,Classic Tiffins North Indian,Italian,4.8,11-11-2023,300.6
298,1305,User_1305,Chennai,Regular,85,Royal Kitchen South Indian,Mexican,4.4,31-05-2023,824.92
299,1628,User_1628,Hyderabad,Gold,197,Sri Curry House North Indian,Mexican,4.7,06-03-2023,504.65
300,2694,User_2694,Bangalore,Regular,204,Udupi Dhaba Non-Veg,Mexican,4.7,25-02-2023,1307.89
301,1164,User_1164,Bangalore,Regular,202,Swagath Foods Chinese,Indian,4.7,01-05-2023,1020.89
302,2118,User_2118,Chennai,Regular,234,Swagath Kitchen North Indian,Chinese,3.7,21-02-2023,690.95
303,1395,User_1395,Hyderabad,Gold,111,Ruchi Dhaba Chinese,Mexican,4.2,16-03-2023,121.39
304,2401,User_2401,Bangalore,Gold,432,Hotel Eatery Pure Veg,Mexican,5.0,05-02-2023,993.25
305,1262,User_1262,Pune,Gold,329,Spice Tiffins Pure Veg,Chinese,3.3,12-09-2023,1462.67
306,2233,User_2233,Hyderabad,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5,28-08-2023,772.47
307,1150,User_1150,Bangalore,Gold,497,Hotel Delights South Indian,Mexican,4.4,18-10-2023,345.66
308,757,User_757,Pune,Gold,438,Grand Biryani Pure Veg,Italian,3.2,22-05-2023,1204.97
309,1344,User_1344,Hyderabad,Gold,76,Amma Kitchen Punjabi,Italian,4.7,30-10-2023,1494.0
310,1402,User_1402,Pune,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0,22-11-2023,365.5
311,832,User_832,Chennai,Regular,103,Darbar Restaurant North Indian,Mexican,4.9,13-01-2023,919.29
312,1921,User_1921,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,08-11-2023,1026.01
313,2183,User_2183,Hyderabad,Gold,333,Amma Mess Multicuisine,Chinese,3.1,04-02-2023,348.63
314,2177,User_2177,Hyderabad,Regular,410,Darbar Mess Pure Veg,Italian,3.6,25-07-2023,865.98
315,2474,User_2474,Chennai,Gold,32,Udupi Eatery North Indian,Italian,3.2,28-02-2023,245.73
316,2280,User_2280,Bangalore,Regular,251,Grand Curry House Andhra,Chinese,3.9,25-07-2023,319.08
317,322,User_322,Pune,Regular,143,Classic Cafe Punjabi,Chinese,4.0,31-10-2023,262.36
318,1739,User_1739,Pune,Regular,303,Swagath Foods Andhra,Mexican,3.2,04-10-2023,1443.73
319,694,User_694,Bangalore,Gold,83,Darbar Mess Pure Veg,Chinese,3.5,12-12-2023,420.56
320,2555,User_2555,Bangalore,Regular,262,Hotel Cafe Punjabi,Chinese,4.9,02-05-2023,1431.39
321,2023,User_2023,Bangalore,Regular,134,New Tiffins Non-Veg,Mexican,4.3,11-12-2023,1239.1
322,1690,User_1690,Hyderabad,Gold,208,New Curry House South Indian,Mexican,4.7,04-04-2023,765.9
323,2084,User_2084,Chennai,Gold,168,Ruchi Foods Family Restaurant,Indian,3.7,04-10-2023,548.43
324,2742,User_2742,Hyderabad,Gold,163,Spice Delights Multicuisine,Italian,4.2,07-03-2023,968.8
325,223,User_223,Chennai,Gold,39,Ruchi Delights South Indian,Indian,4.8,28-03-2023,817.89
326,48,User_48,Chennai,Gold,279,Sri Tiffins Andhra,Italian,4.9,09-10-2023,1039.9
327,413,User_413,Pune,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6,20-09-2023,396.63
328,1019,User_1019,Hyderabad,Gold,254,Ruchi Dhaba Chinese,Indian,4.7,30-12-2023,1425.43
329,1573,User_1573,Chennai,Gold,17,Udupi Delights Non-Veg,Indian,4.6,15-03-2023,654.51
330,1588,User_1588,Hyderabad,Gold,194,New Dhaba Family Restaurant,Chinese,3.8,30-07-2023,1415.25
331,1679,User_1679,Pune,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8,08-11-2023,1058.26
332,870,User_870,Bangalore,Gold,320,Hotel Cafe Multicuisine,Italian,4.1,16-12-2023,816.47
333,2271,User_2271,Pune,Gold,208,New Curry House South Indian,Mexican,4.7,29-05-2023,1063.14
334,1496,User_1496,Chennai,Regular,33,Amma Foods Non-Veg,Italian,4.2,01-01-2024,419.28
335,1134,User_1134,Bangalore,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6,10-08-2023,561.81
336,2122,User_2122,Pune,Regular,356,Hotel Foods Multicuisine,Indian,4.2,14-12-2023,1422.53
337,1155,User_1155,Hyderabad,Gold,397,Amma Foods Family Restaurant,Indian,4.8,10-12-2023,979.78
338,2534,User_2534,Bangalore,Regular,38,Grand Tiffins Multicuisine,Italian,5.0,21-06-2023,837.74
339,1739,User_1739,Pune,Regular,436,Swagath Tiffins Punjabi,Mexican,4.6,21-12-2023,1356.85
340,1339,User_1339,Chennai,Regular,396,Taste of Delights Non-Veg,Mexican,4.8,27-08-2023,793.05
341,114,User_114,Bangalore,Gold,91,Annapurna Mess Non-Veg,Italian,4.8,25-03-2023,1373.68
342,1526,User_1526,Pune,Regular,464,Ruchi Cafe Multicuisine,Italian,3.3,13-07-2023,919.8
343,1080,User_1080,Chennai,Regular,111,Ruchi Dhaba Chinese,Mexican,4.2,31-07-2023,960.54
344,321,User_321,Chennai,Regular,315,Swagath Curry House Chinese,Mexican,4.7,10-12-2023,746.18
345,1474,User_1474,Bangalore,Gold,277,Swagath Restaurant North Indian,Mexican,3.3,22-09-2023,608.15
346,2868,User_2868,Hyderabad,Regular,383,Amma Biryani North Indian,Indian,3.1,29-04-2023,938.52
347,1485,User_1485,Pune,Regular,430,Royal Delights South Indian,Mexican,4.1,28-08-2023,999.35
348,308,User_308,Bangalore,Regular,419,Darbar Delights Andhra,Chinese,3.6,10-09-2023,549.31
349,1883,User_1883,Chennai,Gold,62,Spice Delights Andhra,Indian,3.1,16-02-2023,514.27
350,1730,User_1730,Bangalore,Regular,112,Grand Cafe Punjabi,Chinese,3.2,03-02-2023,840.19
351,2755,User_2755,Pune,Regular,218,Sai Foods Pure Veg,Indian,4.1,09-07-2023,1387.05
352,1897,User_1897,Chennai,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4,21-03-2023,1043.46
353,1105,User_1105,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6,31-10-2023,1123.59
354,372,User_372,Chennai,Regular,391,Sri Biryani Family Restaurant,Indian,3.3,15-01-2023,642.58
355,1226,User_1226,Hyderabad,Gold,333,Amma Mess Multicuisine,Chinese,3.1,12-05-2023,339.08
356,2465,User_2465,Hyderabad,Gold,67,Swagath Tiffins Andhra,Mexican,4.1,06-11-2023,1234.61
357,2184,User_2184,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8,29-04-2023,1103.89
358,312,User_312,Hyderabad,Gold,169,Ruchi Curry House Pure Veg,Italian,4.2,02-03-2023,705.35
359,2016,User_2016,Pune,Regular,23,Amma Mess Punjabi,Chinese,3.8,19-01-2023,260.34
360,98,User_98,Pune,Regular,242,Classic Dhaba Punjabi,Mexican,4.0,27-01-2023,792.09
361,1424,User_1424,Pune,Gold,403,Sai Delights Pure Veg,Indian,3.6,23-09-2023,1174.93
362,2004,User_2004,Hyderabad,Regular,16,Sai Mess Andhra,Indian,4.6,09-12-2023,194.31
363,2586,User_2586,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2,29-03-2023,1200.79
364,1746,User_1746,Hyderabad,Gold,174,Amma Biryani North Indian,Mexican,3.1,28-03-2023,313.78
365,2567,User_2567,Bangalore,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7,15-05-2023,816.48
366,959,User_959,Chennai,Gold,187,Royal Kitchen North Indian,Chinese,3.8,11-03-2023,1128.66
367,128,User_128,Hyderabad,Regular,14,Taste of Tiffins North Indian,Indian,3.8,22-10-2023,261.53
368,1804,User_1804,Hyderabad,Regular,188,Swagath Mess Multicuisine,Chinese,4.6,17-02-2023,1120.32
369,1665,User_1665,Bangalore,Regular,283,Grand Kitchen Punjabi,Chinese,4.6,07-12-2023,486.28
370,1666,User_1666,Hyderabad,Regular,430,Royal Delights South Indian,Mexican,4.1,17-10-2023,557.92
371,475,User_475,Bangalore,Gold,153,Annapurna Mess Andhra,Italian,4.7,17-09-2023,1430.39
372,2101,User_2101,Pune,Gold,281,Swagath Cafe Non-Veg,Italian,3.8,28-08-2023,133.81
373,1301,User_1301,Hyderabad,Regular,177,Udupi Restaurant South Indian,Indian,3.9,29-08-2023,1489.28
374,2642,User_2642,Pune,Gold,401,Darbar Eatery Pure Veg,Indian,4.6,07-06-2023,161.54
375,2873,User_2873,Pune,Gold,153,Annapurna Mess Andhra,Italian,4.7,20-02-2023,469.24
376,496,User_496,Chennai,Regular,432,Hotel Eatery Pure Veg,Mexican,5.0,30-01-2023,462.68
377,2089,User_2089,Hyderabad,Gold,398,Royal Tiffins Pure Veg,Indian,3.0,02-11-2023,213.1
378,2757,User_2757,Chennai,Gold,272,New Dhaba Pure Veg,Indian,4.8,26-11-2023,838.49
379,1538,User_1538,Bangalore,Regular,323,Taste of Mess Chinese,Mexican,4.6,19-06-2023,1211.23
380,2143,User_2143,Hyderabad,Regular,240,New Mess Andhra,Indian,3.8,04-11-2023,908.79
381,1431,User_1431,Bangalore,Regular,217,Royal Eatery Family Restaurant,Indian,4.8,06-05-2023,1298.31
382,1535,User_1535,Chennai,Regular,367,Ruchi Restaurant Punjabi,Indian,4.6,25-03-2023,594.54
383,2449,User_2449,Pune,Gold,347,Amma Delights Chinese,Chinese,4.8,19-09-2023,1122.1
384,223,User_223,Chennai,Gold,104,Grand Dhaba South Indian,Chinese,4.9,26-08-2023,992.15
385,2,User_2,Pune,Gold,121,Sri Delights Non-Veg,Indian,4.1,04-03-2023,1082.71
386,2292,User_2292,Hyderabad,Gold,270,Taste of Biryani North Indian,Mexican,3.8,16-04-2023,970.25
387,20,User_20,Hyderabad,Gold,417,Hotel Biryani North Indian,Mexican,3.0,30-01-2023,1071.08
388,2829,User_2829,Bangalore,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4,25-11-2023,1023.3
389,1893,User_1893,Hyderabad,Regular,288,Swagath Restaurant North Indian,Mexican,4.4,18-03-2023,893.16
390,2022,User_2022,Bangalore,Regular,327,Royal Tiffins Chinese,Indian,3.2,13-02-2023,640.58
391,1078,User_1078,Hyderabad,Gold,132,Spice Tiffins Chinese,Indian,3.7,12-10-2023,700.55
392,2907,User_2907,Hyderabad,Regular,488,New Biryani North Indian,Chinese,4.1,28-09-2023,168.72
393,188,User_188,Hyderabad,Regular,452,Classic Delights Multicuisine,Chinese,4.4,01-02-2023,107.8
394,918,User_918,Bangalore,Gold,344,Annapurna Kitchen North Indian,Indian,4.8,22-06-2023,1282.13
395,1797,User_1797,Bangalore,Regular,45,Annapurna Restaurant Punjabi,Mexican,3.0,01-06-2023,315.02
396,315,User_315,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2,03-09-2023,372.82
397,2316,User_2316,Hyderabad,Regular,156,Sri Tiffins North Indian,Italian,3.8,17-05-2023,114.64
398,96,User_96,Pune,Regular,263,Grand Curry House Andhra,Indian,4.4,20-07-2023,904.25
399,834,User_834,Chennai,Gold,45,Annapurna Restaurant Punjabi,Mexican,3.0,28-12-2023,583.52
400,2690,User_2690,Hyderabad,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4,28-02-2023,101.01
401,1832,User_1832,Chennai,Gold,359,Sri Foods South Indian,Mexican,4.8,04-04-2023,996.34
402,197,User_197,Hyderabad,Gold,59,Sai Biryani Non-Veg,Chinese,4.6,09-12-2023,1341.11
403,1042,User_1042,Pune,Gold,338,Grand Kitchen Non-Veg,Mexican,4.5,31-10-2023,1158.77
404,1232,User_1232,Pune,Gold,94,Taste of Eatery Andhra,Chinese,4.5,23-02-2023,669.78
405,95,User_95,Bangalore,Gold,330,Udupi Eatery Multicuisine,Italian,3.9,17-04-2023,1302.45
406,1675,User_1675,Hyderabad,Regular,478,New Tiffins Pure Veg,Chinese,3.1,27-12-2023,869.66
407,1654,User_1654,Chennai,Gold,428,Annapurna Foods Punjabi,Mexican,4.8,17-11-2023,482.4
408,2849,User_2849,Pune,Regular,227,Udupi Curry House Chinese,Italian,3.5,14-09-2023,787.55
409,1759,User_1759,Chennai,Regular,117,Darbar Eatery North Indian,Indian,3.9,05-05-2023,1042.16
410,19,User_19,Hyderabad,Regular,164,Udupi Mess Family Restaurant,Italian,3.5,23-01-2023,286.19
411,1350,User_1350,Bangalore,Gold,101,Sai Kitchen South Indian,Mexican,3.9,18-08-2023,816.92
412,653,User_653,Chennai,Regular,126,Spice Tiffins North Indian,Italian,4.5,20-10-2023,464.14
413,137,User_137,Hyderabad,Gold,259,Amma Curry House Family Restaurant,Mexican,3.7,15-01-2023,1311.66
414,2338,User_2338,Pune,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3,22-10-2023,1259.75
415,2535,User_2535,Chennai,Gold,448,Amma Biryani Family Restaurant,Mexican,3.4,07-11-2023,255.1
416,1283,User_1283,Hyderabad,Regular,481,Sai Restaurant Non-Veg,Indian,4.2,13-06-2023,1104.78
417,1933,User_1933,Hyderabad,Regular,251,Grand Curry House Andhra,Chinese,3.9,01-01-2023,505.51
418,1369,User_1369,Hyderabad,Regular,72,Sri Foods Chinese,Mexican,3.4,11-05-2023,738.19
419,1246,User_1246,Chennai,Gold,341,Amma Biryani Family Restaurant,Chinese,3.2,25-11-2023,391.1
420,1672,User_1672,Bangalore,Gold,378,New Mess North Indian,Italian,4.4,20-12-2023,243.27
421,1408,User_1408,Chennai,Regular,403,Sai Delights Pure Veg,Indian,3.6,08-05-2023,530.89
422,468,User_468,Bangalore,Regular,389,Ruchi Mess Multicuisine,Italian,4.9,01-08-2023,985.99
423,1530,User_1530,Bangalore,Gold,319,Darbar Eatery Family Restaurant,Indian,3.1,03-06-2023,696.34
424,1257,User_1257,Bangalore,Gold,197,Sri Curry House North Indian,Mexican,4.7,04-08-2023,701.69
425,1453,User_1453,Pune,Regular,244,Amma Tiffins South Indian,Italian,4.3,13-03-2023,1034.45
426,1607,User_1607,Bangalore,Regular,12,Royal Foods Multicuisine,Mexican,3.4,24-11-2023,448.47
427,153,User_153,Pune,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4,29-01-2023,473.73
428,635,User_635,Pune,Regular,104,Grand Dhaba South Indian,Chinese,4.9,02-04-2023,122.37
429,1033,User_1033,Bangalore,Regular,65,Grand Eatery Non-Veg,Mexican,3.2,10-06-2023,419.07
430,1135,User_1135,Bangalore,Regular,130,Royal Restaurant South Indian,Indian,4.6,15-11-2023,416.19
431,1024,User_1024,Chennai,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3,15-06-2023,1292.09
432,1089,User_1089,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2,20-04-2023,1264.35
433,2400,User_2400,Pune,Regular,425,Ruchi Curry House Punjabi,Chinese,4.2,27-02-2023,1000.18
434,2355,User_2355,Pune,Regular,265,Udupi Curry House Andhra,Chinese,4.2,30-09-2023,1346.12
435,1311,User_1311,Bangalore,Regular,417,Hotel Biryani North Indian,Mexican,3.0,09-08-2023,806.75
436,1771,User_1771,Hyderabad,Regular,389,Ruchi Mess Multicuisine,Italian,4.9,08-03-2023,1107.25
437,1847,User_1847,Bangalore,Regular,363,Annapurna Mess Pure Veg,Italian,4.9,13-11-2023,1442.45
438,700,User_700,Pune,Gold,8,New Mess Punjabi,Indian,4.8,02-03-2023,842.29
439,2568,User_2568,Bangalore,Gold,194,New Dhaba Family Restaurant,Chinese,3.8,19-10-2023,1479.4
440,181,User_181,Hyderabad,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3,05-07-2023,854.8
441,98,User_98,Pune,Regular,317,Darbar Cafe Pure Veg,Mexican,3.5,05-02-2023,502.41
442,1289,User_1289,Chennai,Gold,436,Swagath Tiffins Punjabi,Mexican,4.6,01-04-2023,1355.34
443,1025,User_1025,Pune,Gold,131,Hotel Restaurant Non-Veg,Italian,3.4,05-04-2023,447.05
444,9,User_9,Bangalore,Gold,350,Classic Curry House South Indian,Mexican,3.2,24-01-2023,1434.15
445,148,User_148,Pune,Regular,437,Swagath Tiffins Chinese,Indian,3.3,22-11-2023,363.78
446,657,User_657,Bangalore,Regular,188,Swagath Mess Multicuisine,Chinese,4.6,12-12-2023,583.75
447,45,User_45,Hyderabad,Gold,476,Royal Curry House Multicuisine,Mexican,3.4,31-08-2023,1332.7
448,129,User_129,Pune,Gold,494,Hotel Restaurant North Indian,Mexican,4.3,30-12-2023,647.16
449,1205,User_1205,Chennai,Gold,408,Darbar Eatery Family Restaurant,Mexican,3.0,18-07-2023,787.53
450,643,User_643,Pune,Gold,269,Udupi Mess Pure Veg,Indian,3.5,13-08-2023,460.23
451,2216,User_2216,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5,10-06-2023,1053.86
452,1731,User_1731,Hyderabad,Regular,157,Sai Restaurant Family Restaurant,Italian,4.5,22-10-2023,459.03
453,586,User_586,Bangalore,Gold,403,Sai Delights Pure Veg,Indian,3.6,30-04-2023,295.85
454,2567,User_2567,Bangalore,Gold,428,Annapurna Foods Punjabi,Mexican,4.8,03-01-2023,1195.5
455,1784,User_1784,Pune,Regular,133,Spice Foods Non-Veg,Italian,4.5,16-06-2023,662.45
456,1821,User_1821,Hyderabad,Regular,143,Classic Cafe Punjabi,Chinese,4.0,22-12-2023,260.9
457,2225,User_2225,Bangalore,Regular,320,Hotel Cafe Multicuisine,Italian,4.1,28-02-2023,1310.54
458,2691,User_2691,Hyderabad,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6,17-03-2023,1362.56
459,1823,User_1823,Hyderabad,Regular,358,Udupi Cafe North Indian,Indian,5.0,17-09-2023,196.9
460,1932,User_1932,Bangalore,Regular,84,Grand Mess Chinese,Chinese,3.2,09-09-2023,952.12
461,2390,User_2390,Hyderabad,Gold,121,Sri Delights Non-Veg,Indian,4.1,03-08-2023,247.36
462,2930,User_2930,Bangalore,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5,05-08-2023,833.46
463,1289,User_1289,Chennai,Gold,499,Annapurna Tiffins South Indian,Mexican,4.9,08-01-2023,682.45
464,2674,User_2674,Hyderabad,Gold,57,Spice Mess Punjabi,Mexican,4.4,08-06-2023,598.83
465,2116,User_2116,Chennai,Gold,289,Sri Biryani Punjabi,Italian,4.8,31-12-2023,1161.9
466,1199,User_1199,Pune,Gold,316,Darbar Tiffins Andhra,Chinese,4.8,19-06-2023,1141.11
467,937,User_937,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2,03-08-2023,654.85
468,701,User_701,Hyderabad,Regular,78,Sri Kitchen Chinese,Indian,3.5,15-08-2023,447.31
469,1834,User_1834,Bangalore,Gold,334,Darbar Tiffins Family Restaurant,Indian,4.0,08-11-2023,955.06
470,1577,User_1577,Chennai,Gold,357,Grand Mess Punjabi,Italian,3.8,22-06-2023,487.14
471,2810,User_2810,Bangalore,Regular,232,New Dhaba Family Restaurant,Mexican,4.0,14-03-2023,1185.7
472,526,User_526,Hyderabad,Regular,42,Udupi Mess North Indian,Chinese,3.2,31-05-2023,919.75
473,168,User_168,Hyderabad,Gold,391,Sri Biryani Family Restaurant,Indian,3.3,17-04-2023,1491.83
474,2718,User_2718,Hyderabad,Regular,343,Sai Cafe Andhra,Mexican,4.4,24-06-2023,1161.94
475,1571,User_1571,Pune,Gold,196,Hotel Curry House Chinese,Italian,5.0,24-07-2023,354.71
476,2117,User_2117,Bangalore,Gold,250,Sai Foods Non-Veg,Mexican,3.4,11-03-2023,833.02
477,1733,User_1733,Pune,Regular,35,Royal Biryani North Indian,Chinese,3.9,07-12-2023,442.46
478,2216,User_2216,Bangalore,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4,17-11-2023,170.89
479,1290,User_1290,Hyderabad,Gold,287,Amma Cafe South Indian,Chinese,4.7,27-11-2023,925.22
480,1262,User_1262,Pune,Gold,214,Amma Foods North Indian,Chinese,3.4,08-08-2023,532.08
481,2981,User_2981,Chennai,Gold,391,Sri Biryani Family Restaurant,Indian,3.3,15-08-2023,887.3
482,763,User_763,Pune,Gold,283,Grand Kitchen Punjabi,Chinese,4.6,09-12-2023,555.21
483,2101,User_2101,Pune,Gold,35,Royal Biryani North Indian,Chinese,3.9,08-03-2023,1069.6
484,719,User_719,Chennai,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,13-04-2023,509.03
485,1019,User_1019,Hyderabad,Gold,353,Sai Delights South Indian,Indian,4.8,22-03-2023,678.26
486,1133,User_1133,Chennai,Gold,382,Annapurna Mess Andhra,Mexican,4.8,27-10-2023,838.93
487,230,User_230,Pune,Gold,268,Annapurna Biryani Multicuisine,Indian,3.8,02-11-2023,535.12
488,1301,User_1301,Hyderabad,Regular,159,Darbar Dhaba Punjabi,Mexican,4.9,30-05-2023,1201.51
489,1684,User_1684,Hyderabad,Regular,410,Darbar Mess Pure Veg,Italian,3.6,21-03-2023,386.71
490,362,User_362,Chennai,Gold,62,Spice Delights Andhra,Indian,3.1,24-06-2023,125.35
491,2489,User_2489,Hyderabad,Regular,428,Annapurna Foods Punjabi,Mexican,4.8,28-08-2023,1224.42
